,장소,측정일시,인버터전압(R상),인버터전압(S상),인버터전압(T상),인버터주파수
6137,정선한교,2021-07-05 06:17:00,0.0,0.0,0.0,60.01
6138,정선한교,2021-07-05 06:18:00,0.0,0.0,0.0,59.99
6139,정선한교,2021-07-05 06:19:00,0.0,0.0,0.0,59.98
6140,정선한교,2021-07-05 06:20:00,0.0,0.0,0.0,59.98
6141,정선한교,2021-07-05 06:21:00,0.0,0.0,0.0,59.97
6142,정선한교,2021-07-05 06:22:00,0.0,0.0,0.0,59.97
6143,정선한교,2021-07-05 06:23:00,0.0,0.0,0.0,59.97
6144,정선한교,2021-07-05 06:24:00,0.0,0.0,0.0,59.97
6145,정선한교,2021-07-05 06:25:00,0.0,0.0,0.0,59.99
6146,정선한교,2021-07-05 06:26:00,0.0,0.0,0.0,59.99
6147,정선한교,2021-07-05 06:27:00,0.0,0.0,0.0,59.99
6148,정선한교,2021-07-05 06:28:00,0.0,0.0,0.0,59.99
6149,정선한교,2021-07-05 06:29:00,0.0,0.0,0.0,60.0
6150,정선한교,2021-07-05 06:30:00,0.0,0.0,0.0,60.0
6151,정선한교,2021-07-05 06:31:00,0.0,0.0,0.0,60.0
6152,정선한교,2021-07-05 06:32:00,0.0,0.0,0.0,60.0
6153,정선한교,2021-07-05 06:33:00,0.0,0.0,0.0,60.0
6154,정선한교,2021-07-05 06:34:00,0.0,0.0,0.0,60.0
6155,정선한교,2021-07-05 06:35:00,0.0,0.0,0.0,59.97
6156,정선한교,2021-07-05 06:36:00,0.0,0.0,0.0,59.97
6157,정선한교,2021-07-05 06:37:00,0.0,0.0,0.0,59.97
6158,정선한교,2021-07-05 06:38:00,0.0,0.0,0.0,60.02
6159,정선한교,2021-07-05 06:39:00,0.0,0.0,0.0,60.01
6160,정선한교,2021-07-05 06:40:00,0.0,0.0,0.0,60.01
6161,정선한교,2021-07-05 06:41:00,0.0,0.0,0.0,60.01
6162,정선한교,2021-07-05 06:42:00,0.0,0.0,0.0,59.99
6163,정선한교,2021-07-05 06:43:00,0.0,0.0,0.0,59.99
6164,정선한교,2021-07-05 06:44:00,0.0,0.0,0.0,59.99
6165,정선한교,2021-07-05 06:45:00,0.0,0.0,0.0,60.0
6166,정선한교,2021-07-05 06:46:00,0.0,0.0,0.0,60.01
6167,정선한교,2021-07-05 06:47:00,0.0,0.0,0.0,60.01
6168,정선한교,2021-07-05 06:48:00,0.0,0.0,0.0,60.0
6169,정선한교,2021-07-05 06:49:00,0.0,0.0,0.0,60.01
6170,정선한교,2021-07-05 06:50:00,0.0,0.0,0.0,60.0
6171,정선한교,2021-07-05 06:51:00,0.0,0.0,0.0,60.0
6172,정선한교,2021-07-05 06:52:00,0.0,0.0,0.0,60.03
6173,정선한교,2021-07-05 06:53:00,0.0,0.0,0.0,60.01
6174,정선한교,2021-07-05 06:54:00,0.0,0.0,0.0,60.01
6175,정선한교,2021-07-05 06:55:00,0.0,0.0,0.0,59.98
6176,정선한교,2021-07-05 06:56:00,0.0,0.0,0.0,59.97
6177,정선한교,2021-07-05 06:57:00,0.0,0.0,0.0,60.01
6178,정선한교,2021-07-05 06:58:00,0.0,0.0,0.0,60.01
6179,정선한교,2021-07-05 06:59:00,0.0,0.0,0.0,59.97
6180,정선한교,2021-07-05 07:00:00,0.0,0.0,0.0,59.98
6181,정선한교,2021-07-05 07:01:00,0.0,0.0,0.0,59.98
6182,정선한교,2021-07-05 07:02:00,0.0,0.0,0.0,60.0
6183,정선한교,2021-07-05 07:03:00,0.0,0.0,0.0,60.0
6184,정선한교,2021-07-05 07:04:00,0.0,0.0,0.0,60.0
6185,정선한교,2021-07-05 07:05:00,0.0,0.0,0.0,59.96
6186,정선한교,2021-07-05 07:06:00,0.0,0.0,0.0,59.93
6187,정선한교,2021-07-05 07:07:00,0.0,0.0,0.0,59.93
6188,정선한교,2021-07-05 07:08:00,0.0,0.0,0.0,59.95
6189,정선한교,2021-07-05 07:09:00,0.0,0.0,0.0,60.01
6190,정선한교,2021-07-05 07:10:00,0.0,0.0,0.0,60.01
6191,정선한교,2021-07-05 07:11:00,0.0,0.0,0.0,60.01
6192,정선한교,2021-07-05 07:12:00,0.0,0.0,0.0,59.99
6193,정선한교,2021-07-05 07:13:00,0.0,0.0,0.0,59.99
6194,정선한교,2021-07-05 07:14:00,0.0,0.0,0.0,59.99
6195,정선한교,2021-07-05 07:15:00,0.0,0.0,0.0,59.99
6196,정선한교,2021-07-05 07:16:00,0.0,0.0,0.0,60.01
6197,정선한교,2021-07-05 07:17:00,0.0,0.0,0.0,60.01
6198,정선한교,2021-07-05 07:18:00,0.0,0.0,0.0,60.01
6199,정선한교,2021-07-05 07:19:00,0.0,0.0,0.0,60.0
6200,정선한교,2021-07-05 07:20:00,0.0,0.0,0.0,59.98
6201,정선한교,2021-07-05 07:21:00,0.0,0.0,0.0,59.98
6202,정선한교,2021-07-05 07:22:00,0.0,0.0,0.0,59.98
6203,정선한교,2021-07-05 07:23:00,0.0,0.0,0.0,59.98
6204,정선한교,2021-07-05 07:24:00,0.0,0.0,0.0,59.98
6205,정선한교,2021-07-05 07:25:00,0.0,0.0,0.0,59.99
6206,정선한교,2021-07-05 07:26:00,0.0,0.0,0.0,59.95
6207,정선한교,2021-07-05 07:27:00,0.0,0.0,0.0,59.95
6208,정선한교,2021-07-05 07:28:00,0.0,0.0,0.0,59.95
6209,정선한교,2021-07-05 07:29:00,0.0,0.0,0.0,59.99
6210,정선한교,2021-07-05 07:30:00,0.0,0.0,0.0,60.0
6211,정선한교,2021-07-05 07:31:00,0.0,0.0,0.0,60.0
6212,정선한교,2021-07-05 07:32:00,0.0,0.0,0.0,60.0
6213,정선한교,2021-07-05 07:33:00,0.0,0.0,0.0,59.98
6214,정선한교,2021-07-05 07:34:00,0.0,0.0,0.0,59.98
6215,정선한교,2021-07-05 07:35:00,0.0,0.0,0.0,59.99
6216,정선한교,2021-07-05 07:36:00,0.0,0.0,0.0,59.99
6217,정선한교,2021-07-05 07:37:00,0.0,0.0,0.0,59.99
6218,정선한교,2021-07-05 07:38:00,0.0,0.0,0.0,59.99
6219,정선한교,2021-07-05 07:39:00,0.0,0.0,0.0,59.96
6220,정선한교,2021-07-05 07:40:00,0.0,0.0,0.0,59.96
6221,정선한교,2021-07-05 07:41:00,0.0,0.0,0.0,59.96
6222,정선한교,2021-07-05 07:42:00,0.0,0.0,0.0,59.95
6223,정선한교,2021-07-05 07:43:00,0.0,0.0,0.0,59.99
6224,정선한교,2021-07-05 07:44:00,0.0,0.0,0.0,59.99
6225,정선한교,2021-07-05 07:45:00,0.0,0.0,0.0,59.99
6226,정선한교,2021-07-05 07:46:00,0.0,0.0,0.0,60.02
6227,정선한교,2021-07-05 07:47:00,0.0,0.0,0.0,60.02
6228,정선한교,2021-07-05 07:48:00,0.0,0.0,0.0,60.02
6229,정선한교,2021-07-05 07:49:00,0.0,0.0,0.0,60.0
6230,정선한교,2021-07-05 07:50:00,0.0,0.0,0.0,60.01
6231,정선한교,2021-07-05 07:51:00,0.0,0.0,0.0,60.01
6232,정선한교,2021-07-05 07:52:00,0.0,0.0,0.0,60.02
6233,정선한교,2021-07-05 07:53:00,0.0,0.0,0.0,60.0
6234,정선한교,2021-07-05 07:54:00,0.0,0.0,0.0,59.98
6235,정선한교,2021-07-05 07:55:00,0.0,0.0,0.0,59.98
6236,정선한교,2021-07-05 07:56:00,0.0,0.0,0.0,59.95
6237,정선한교,2021-07-05 07:57:00,0.0,0.0,0.0,59.94
6238,정선한교,2021-07-05 07:58:00,0.0,0.0,0.0,59.94
6239,정선한교,2021-07-05 07:59:00,0.0,0.0,0.0,59.99
6240,정선한교,2021-07-05 08:00:00,0.0,0.0,0.0,60.02
6241,정선한교,2021-07-05 08:01:00,0.0,0.0,0.0,60.0
6242,정선한교,2021-07-05 08:02:00,0.0,0.0,0.0,60.0
6243,정선한교,2021-07-05 08:03:00,0.0,0.0,0.0,60.01
6244,정선한교,2021-07-05 08:04:00,0.0,0.0,0.0,60.01
6245,정선한교,2021-07-05 08:05:00,0.0,0.0,0.0,60.01
6246,정선한교,2021-07-05 08:06:00,0.0,0.0,0.0,60.01
6247,정선한교,2021-07-05 08:07:00,0.0,0.0,0.0,59.99
6248,정선한교,2021-07-05 08:08:00,0.0,0.0,0.0,59.99
6249,정선한교,2021-07-05 08:09:00,0.0,0.0,0.0,59.98
6250,정선한교,2021-07-05 08:10:00,0.0,0.0,0.0,59.96
6251,정선한교,2021-07-05 08:11:00,0.0,0.0,0.0,59.97
6252,정선한교,2021-07-05 08:12:00,0.0,0.0,0.0,59.97
6253,정선한교,2021-07-05 08:13:00,0.0,0.0,0.0,59.99
6254,정선한교,2021-07-05 08:14:00,0.0,0.0,0.0,60.0
6255,정선한교,2021-07-05 08:15:00,0.0,0.0,0.0,60.0
6256,정선한교,2021-07-05 08:16:00,0.0,0.0,0.0,59.98
6257,정선한교,2021-07-05 08:17:00,0.0,0.0,0.0,59.98
6258,정선한교,2021-07-05 08:18:00,0.0,0.0,0.0,59.98
6259,정선한교,2021-07-05 08:19:00,0.0,0.0,0.0,59.97
6260,정선한교,2021-07-05 08:20:00,0.0,0.0,0.0,59.97
6261,정선한교,2021-07-05 08:21:00,0.0,0.0,0.0,59.98
6262,정선한교,2021-07-05 08:22:00,0.0,0.0,0.0,59.98
6263,정선한교,2021-07-05 08:23:00,0.0,0.0,0.0,60.01
6264,정선한교,2021-07-05 08:24:00,0.0,0.0,0.0,59.99
6265,정선한교,2021-07-05 08:25:00,0.0,0.0,0.0,59.99
6266,정선한교,2021-07-05 08:26:00,0.0,0.0,0.0,59.99
6267,정선한교,2021-07-05 08:27:00,0.0,0.0,0.0,60.0
6268,정선한교,2021-07-05 08:28:00,0.0,0.0,0.0,59.98
6269,정선한교,2021-07-05 08:29:00,0.0,0.0,0.0,59.98
6270,정선한교,2021-07-05 08:30:00,0.0,0.0,0.0,59.98
6271,정선한교,2021-07-05 08:31:00,0.0,0.0,0.0,59.98
6272,정선한교,2021-07-05 08:32:00,0.0,0.0,0.0,59.98
6273,정선한교,2021-07-05 08:33:00,0.0,0.0,0.0,59.99
6274,정선한교,2021-07-05 08:34:00,0.0,0.0,0.0,59.99
6275,정선한교,2021-07-05 08:35:00,0.0,0.0,0.0,59.99
6276,정선한교,2021-07-05 08:36:00,0.0,0.0,0.0,59.98
6277,정선한교,2021-07-05 08:37:00,0.0,0.0,0.0,59.98
6278,정선한교,2021-07-05 08:38:00,0.0,0.0,0.0,59.98
6279,정선한교,2021-07-05 08:39:00,0.0,0.0,0.0,60.0
6280,정선한교,2021-07-05 08:40:00,0.0,0.0,0.0,60.03
6281,정선한교,2021-07-05 08:41:00,0.0,0.0,0.0,60.03
6282,정선한교,2021-07-05 08:42:00,0.0,0.0,0.0,60.03
6283,정선한교,2021-07-05 08:43:00,0.0,0.0,0.0,60.01
6284,정선한교,2021-07-05 08:44:00,0.0,0.0,0.0,60.01
6285,정선한교,2021-07-05 08:45:00,0.0,0.0,0.0,60.0
6286,정선한교,2021-07-05 08:46:00,0.0,0.0,0.0,60.02
6287,정선한교,2021-07-05 08:47:00,0.0,0.0,0.0,60.02
6288,정선한교,2021-07-05 08:48:00,0.0,0.0,0.0,60.02
6289,정선한교,2021-07-05 08:49:00,0.0,0.0,0.0,59.98
6290,정선한교,2021-07-05 08:50:00,0.0,0.0,0.0,59.99
6291,정선한교,2021-07-05 08:51:00,0.0,0.0,0.0,59.99
6292,정선한교,2021-07-05 08:52:00,0.0,0.0,0.0,60.0
6293,정선한교,2021-07-05 08:53:00,0.0,0.0,0.0,60.0
6294,정선한교,2021-07-05 08:54:00,0.0,0.0,0.0,60.0
6295,정선한교,2021-07-05 08:55:00,0.0,0.0,0.0,59.98
6296,정선한교,2021-07-05 08:56:00,0.0,0.0,0.0,60.01
6297,정선한교,2021-07-05 08:57:00,0.0,0.0,0.0,60.01
6298,정선한교,2021-07-05 08:58:00,0.0,0.0,0.0,60.01
6299,정선한교,2021-07-05 08:59:00,0.0,0.0,0.0,60.0
6300,정선한교,2021-07-05 09:00:00,0.0,0.0,0.0,60.0
6301,정선한교,2021-07-05 09:01:00,0.0,0.0,0.0,59.99
6302,정선한교,2021-07-05 09:02:00,0.0,0.0,0.0,59.98
6303,정선한교,2021-07-05 09:03:00,0.0,0.0,0.0,59.98
6304,정선한교,2021-07-05 09:04:00,0.0,0.0,0.0,60.0
6305,정선한교,2021-07-05 09:05:00,0.0,0.0,0.0,59.99
6306,정선한교,2021-07-05 09:06:00,0.0,0.0,0.0,59.99
6307,정선한교,2021-07-05 09:07:00,0.0,0.0,0.0,59.98
6308,정선한교,2021-07-05 09:08:00,0.0,0.0,0.0,59.98
6309,정선한교,2021-07-05 09:09:00,0.0,0.0,0.0,59.98
6310,정선한교,2021-07-05 09:10:00,0.0,0.0,0.0,59.97
6311,정선한교,2021-07-05 09:11:00,0.0,0.0,0.0,59.97
6312,정선한교,2021-07-05 09:12:00,0.0,0.0,0.0,59.97
6313,정선한교,2021-07-05 09:13:00,0.0,0.0,0.0,59.97
6314,정선한교,2021-07-05 09:14:00,0.0,0.0,0.0,59.97
6315,정선한교,2021-07-05 09:15:00,0.0,0.0,0.0,59.97
6316,정선한교,2021-07-05 09:16:00,0.0,0.0,0.0,59.99
6317,정선한교,2021-07-05 09:17:00,0.0,0.0,0.0,59.99
6318,정선한교,2021-07-05 09:18:00,0.0,0.0,0.0,59.99
6319,정선한교,2021-07-05 09:19:00,0.0,0.0,0.0,59.99
6320,정선한교,2021-07-05 09:20:00,0.0,0.0,0.0,59.99
6321,정선한교,2021-07-05 09:21:00,0.0,0.0,0.0,59.99
6322,정선한교,2021-07-05 09:22:00,0.0,0.0,0.0,60.01
6323,정선한교,2021-07-05 09:23:00,0.0,0.0,0.0,59.98
6324,정선한교,2021-07-05 09:24:00,0.0,0.0,0.0,59.98
6325,정선한교,2021-07-05 09:25:00,0.0,0.0,0.0,59.98
6326,정선한교,2021-07-05 09:26:00,0.0,0.0,0.0,59.99
6327,정선한교,2021-07-05 09:27:00,0.0,0.0,0.0,59.97
6328,정선한교,2021-07-05 09:28:00,0.0,0.0,0.0,59.97
6329,정선한교,2021-07-05 09:29:00,0.0,0.0,0.0,60.0
6330,정선한교,2021-07-05 09:30:00,0.0,0.0,0.0,60.02
6331,정선한교,2021-07-05 09:31:00,0.0,0.0,0.0,60.02
6332,정선한교,2021-07-05 09:32:00,0.0,0.0,0.0,60.0
6333,정선한교,2021-07-05 09:33:00,0.0,0.0,0.0,60.0
6334,정선한교,2021-07-05 09:34:00,0.0,0.0,0.0,60.0
6335,정선한교,2021-07-05 09:35:00,0.0,0.0,0.0,60.0
6336,정선한교,2021-07-05 09:36:00,0.0,0.0,0.0,60.0
6337,정선한교,2021-07-05 09:37:00,0.0,0.0,0.0,60.0
6338,정선한교,2021-07-05 09:38:00,0.0,0.0,0.0,59.99
6339,정선한교,2021-07-05 09:39:00,0.0,0.0,0.0,59.99
6340,정선한교,2021-07-05 09:40:00,0.0,0.0,0.0,59.99
6341,정선한교,2021-07-05 09:41:00,0.0,0.0,0.0,60.0
6342,정선한교,2021-07-05 09:42:00,0.0,0.0,0.0,59.99
6343,정선한교,2021-07-05 09:43:00,0.0,0.0,0.0,59.99
6344,정선한교,2021-07-05 09:44:00,0.0,0.0,0.0,60.0
6345,정선한교,2021-07-05 09:45:00,0.0,0.0,0.0,59.99
6346,정선한교,2021-07-05 09:46:00,0.0,0.0,0.0,59.99
6347,정선한교,2021-07-05 09:47:00,0.0,0.0,0.0,60.01
6348,정선한교,2021-07-05 09:48:00,0.0,0.0,0.0,60.0
6349,정선한교,2021-07-05 09:49:00,0.0,0.0,0.0,60.0
6350,정선한교,2021-07-05 09:50:00,0.0,0.0,0.0,59.99
6351,정선한교,2021-07-05 09:51:00,0.0,0.0,0.0,59.99
6352,정선한교,2021-07-05 09:52:00,0.0,0.0,0.0,59.99
6353,정선한교,2021-07-05 09:53:00,0.0,0.0,0.0,59.99
6354,정선한교,2021-07-05 09:54:00,0.0,0.0,0.0,60.0
6355,정선한교,2021-07-05 09:55:00,0.0,0.0,0.0,60.01
6356,정선한교,2021-07-05 09:56:00,0.0,0.0,0.0,60.01
6357,정선한교,2021-07-05 09:57:00,0.0,0.0,0.0,59.99
6358,정선한교,2021-07-05 09:58:00,0.0,0.0,0.0,59.99
6359,정선한교,2021-07-05 09:59:00,0.0,0.0,0.0,59.99
6360,정선한교,2021-07-05 10:00:00,0.0,0.0,0.0,60.01
6361,정선한교,2021-07-05 10:01:00,0.0,0.0,0.0,60.03
6362,정선한교,2021-07-05 10:02:00,0.0,0.0,0.0,60.03
6363,정선한교,2021-07-05 10:03:00,0.0,0.0,0.0,60.02
6364,정선한교,2021-07-05 10:04:00,0.0,0.0,0.0,60.01
6365,정선한교,2021-07-05 10:05:00,0.0,0.0,0.0,60.01
6366,정선한교,2021-07-05 10:06:00,0.0,0.0,0.0,60.0
6367,정선한교,2021-07-05 10:07:00,0.0,0.0,0.0,60.0
6368,정선한교,2021-07-05 10:08:00,0.0,0.0,0.0,60.0
6369,정선한교,2021-07-05 10:09:00,0.0,0.0,0.0,60.0
6370,정선한교,2021-07-05 10:10:00,0.0,0.0,0.0,60.0
6371,정선한교,2021-07-05 10:11:00,0.0,0.0,0.0,60.0
6372,정선한교,2021-07-05 10:12:00,0.0,0.0,0.0,60.0
6373,정선한교,2021-07-05 10:13:00,0.0,0.0,0.0,60.0
6374,정선한교,2021-07-05 10:14:00,0.0,0.0,0.0,60.0
6375,정선한교,2021-07-05 10:15:00,0.0,0.0,0.0,60.0
6376,정선한교,2021-07-05 10:16:00,0.0,0.0,0.0,60.01
6377,정선한교,2021-07-05 10:17:00,0.0,0.0,0.0,60.01
6378,정선한교,2021-07-05 10:18:00,0.0,0.0,0.0,60.02
6379,정선한교,2021-07-05 10:19:00,0.0,0.0,0.0,60.0
6380,정선한교,2021-07-05 10:20:00,0.0,0.0,0.0,60.0
6381,정선한교,2021-07-05 10:21:00,0.0,0.0,0.0,60.0
6382,정선한교,2021-07-05 10:22:00,0.0,0.0,0.0,59.98
6383,정선한교,2021-07-05 10:23:00,0.0,0.0,0.0,59.98
6384,정선한교,2021-07-05 10:24:00,0.0,0.0,0.0,59.98
6385,정선한교,2021-07-05 10:25:00,0.0,0.0,0.0,59.99
6386,정선한교,2021-07-05 10:26:00,0.0,0.0,0.0,59.98
6387,정선한교,2021-07-05 10:27:00,0.0,0.0,0.0,59.98
6388,정선한교,2021-07-05 10:28:00,0.0,0.0,0.0,60.02
6389,정선한교,2021-07-05 10:29:00,0.0,0.0,0.0,60.02
6390,정선한교,2021-07-05 10:30:00,0.0,0.0,0.0,60.02
6391,정선한교,2021-07-05 10:31:00,0.0,0.0,0.0,59.99
6392,정선한교,2021-07-05 10:32:00,0.0,0.0,0.0,59.97
6393,정선한교,2021-07-05 10:33:00,0.0,0.0,0.0,59.97
6394,정선한교,2021-07-05 10:34:00,0.0,0.0,0.0,59.99
6395,정선한교,2021-07-05 10:35:00,0.0,0.0,0.0,60.0
6396,정선한교,2021-07-05 10:36:00,0.0,0.0,0.0,60.0
6397,정선한교,2021-07-05 10:37:00,0.0,0.0,0.0,59.98
6398,정선한교,2021-07-05 10:38:00,0.0,0.0,0.0,60.0
6399,정선한교,2021-07-05 10:39:00,0.0,0.0,0.0,60.0
6400,정선한교,2021-07-05 10:40:00,0.0,0.0,0.0,60.0
6401,정선한교,2021-07-05 10:41:00,0.0,0.0,0.0,59.97
6402,정선한교,2021-07-05 10:42:00,0.0,0.0,0.0,59.97
6403,정선한교,2021-07-05 10:43:00,0.0,0.0,0.0,59.98
6404,정선한교,2021-07-05 10:44:00,0.0,0.0,0.0,59.98
6405,정선한교,2021-07-05 10:45:00,0.0,0.0,0.0,59.97
6406,정선한교,2021-07-05 10:46:00,0.0,0.0,0.0,59.97
6407,정선한교,2021-07-05 10:47:00,0.0,0.0,0.0,59.97
6408,정선한교,2021-07-05 10:48:00,0.0,0.0,0.0,60.0
6409,정선한교,2021-07-05 10:49:00,0.0,0.0,0.0,60.0
6410,정선한교,2021-07-05 10:50:00,0.0,0.0,0.0,59.98
6411,정선한교,2021-07-05 10:51:00,0.0,0.0,0.0,60.0
6412,정선한교,2021-07-05 10:52:00,0.0,0.0,0.0,60.0
6413,정선한교,2021-07-05 10:53:00,0.0,0.0,0.0,60.0
6414,정선한교,2021-07-05 10:54:00,0.0,0.0,0.0,60.0
6415,정선한교,2021-07-05 10:55:00,0.0,0.0,0.0,60.0
6416,정선한교,2021-07-05 10:56:00,0.0,0.0,0.0,60.01
6417,정선한교,2021-07-05 10:57:00,0.0,0.0,0.0,60.0
6418,정선한교,2021-07-05 10:58:00,0.0,0.0,0.0,60.0
6419,정선한교,2021-07-05 10:59:00,0.0,0.0,0.0,59.99
6420,정선한교,2021-07-05 11:00:00,0.0,0.0,0.0,59.98
6421,정선한교,2021-07-05 11:01:00,0.0,0.0,0.0,59.98
6422,정선한교,2021-07-05 11:02:00,0.0,0.0,0.0,60.0
6423,정선한교,2021-07-05 11:03:00,0.0,0.0,0.0,59.99
6424,정선한교,2021-07-05 11:04:00,0.0,0.0,0.0,59.99
6425,정선한교,2021-07-05 11:05:00,0.0,0.0,0.0,60.0
6426,정선한교,2021-07-05 11:06:00,0.0,0.0,0.0,60.01
6427,정선한교,2021-07-05 11:07:00,0.0,0.0,0.0,60.01
6428,정선한교,2021-07-05 11:08:00,0.0,0.0,0.0,60.01
6429,정선한교,2021-07-05 11:09:00,0.0,0.0,0.0,60.0
6430,정선한교,2021-07-05 11:10:00,0.0,0.0,0.0,60.0
6431,정선한교,2021-07-05 11:11:00,0.0,0.0,0.0,60.0
6432,정선한교,2021-07-05 11:12:00,0.0,0.0,0.0,59.99
6433,정선한교,2021-07-05 11:13:00,0.0,0.0,0.0,59.99
6434,정선한교,2021-07-05 11:14:00,0.0,0.0,0.0,59.99
6435,정선한교,2021-07-05 11:15:00,0.0,0.0,0.0,59.99
6436,정선한교,2021-07-05 11:16:00,0.0,0.0,0.0,59.99
6437,정선한교,2021-07-05 11:17:00,0.0,0.0,0.0,59.97
6438,정선한교,2021-07-05 11:18:00,0.0,0.0,0.0,59.98
6439,정선한교,2021-07-05 11:19:00,0.0,0.0,0.0,59.98
6440,정선한교,2021-07-05 11:20:00,0.0,0.0,0.0,59.99
6441,정선한교,2021-07-05 11:21:00,0.0,0.0,0.0,59.98
6442,정선한교,2021-07-05 11:22:00,0.0,0.0,0.0,59.98
6443,정선한교,2021-07-05 11:23:00,0.0,0.0,0.0,59.99
6444,정선한교,2021-07-05 11:24:00,0.0,0.0,0.0,59.99
6445,정선한교,2021-07-05 11:25:00,0.0,0.0,0.0,59.99
6446,정선한교,2021-07-05 11:26:00,0.0,0.0,0.0,60.0
6447,정선한교,2021-07-05 11:27:00,0.0,0.0,0.0,60.0
6448,정선한교,2021-07-05 11:28:00,0.0,0.0,0.0,60.0
6449,정선한교,2021-07-05 11:29:00,0.0,0.0,0.0,60.0
6450,정선한교,2021-07-05 11:30:00,0.0,0.0,0.0,60.0
6451,정선한교,2021-07-05 11:31:00,0.0,0.0,0.0,60.0
6452,정선한교,2021-07-05 11:32:00,0.0,0.0,0.0,60.01
6453,정선한교,2021-07-05 11:33:00,0.0,0.0,0.0,60.0
6454,정선한교,2021-07-05 11:34:00,0.0,0.0,0.0,59.98
6455,정선한교,2021-07-05 11:35:00,0.0,0.0,0.0,59.98
6456,정선한교,2021-07-05 11:36:00,0.0,0.0,0.0,59.98
6457,정선한교,2021-07-05 11:37:00,0.0,0.0,0.0,59.99
6458,정선한교,2021-07-05 11:38:00,0.0,0.0,0.0,59.99
6459,정선한교,2021-07-05 11:39:00,0.0,0.0,0.0,59.98
6460,정선한교,2021-07-05 11:40:00,0.0,0.0,0.0,59.98
6461,정선한교,2021-07-05 11:41:00,0.0,0.0,0.0,59.98
6462,정선한교,2021-07-05 11:42:00,0.0,0.0,0.0,60.01
6463,정선한교,2021-07-05 11:43:00,0.0,0.0,0.0,59.98
6464,정선한교,2021-07-05 11:44:00,0.0,0.0,0.0,59.98
6465,정선한교,2021-07-05 11:45:00,0.0,0.0,0.0,60.01
6466,정선한교,2021-07-05 11:46:00,0.0,0.0,0.0,59.99
6467,정선한교,2021-07-05 11:47:00,0.0,0.0,0.0,59.99
6468,정선한교,2021-07-05 11:48:00,0.0,0.0,0.0,60.01
6469,정선한교,2021-07-05 11:49:00,0.0,0.0,0.0,60.01
6470,정선한교,2021-07-05 11:50:00,0.0,0.0,0.0,60.01
6471,정선한교,2021-07-05 11:51:00,0.0,0.0,0.0,60.01
6472,정선한교,2021-07-05 11:52:00,0.0,0.0,0.0,60.02
6473,정선한교,2021-07-05 11:53:00,0.0,0.0,0.0,60.02
6474,정선한교,2021-07-05 11:54:00,0.0,0.0,0.0,60.02
6475,정선한교,2021-07-05 11:55:00,0.0,0.0,0.0,60.01
6476,정선한교,2021-07-05 11:56:00,0.0,0.0,0.0,60.01
6477,정선한교,2021-07-05 11:57:00,0.0,0.0,0.0,60.01
6478,정선한교,2021-07-05 11:58:00,0.0,0.0,0.0,60.01
6479,정선한교,2021-07-05 11:59:00,0.0,0.0,0.0,60.01
6480,정선한교,2021-07-05 12:00:00,0.0,0.0,0.0,60.02
6481,정선한교,2021-07-05 12:01:00,0.0,0.0,0.0,60.0
6482,정선한교,2021-07-05 12:02:00,0.0,0.0,0.0,60.0
6483,정선한교,2021-07-05 12:03:00,0.0,0.0,0.0,59.99
6484,정선한교,2021-07-05 12:04:00,0.0,0.0,0.0,59.98
6485,정선한교,2021-07-05 12:05:00,0.0,0.0,0.0,59.98
6486,정선한교,2021-07-05 12:06:00,0.0,0.0,0.0,59.99
6487,정선한교,2021-07-05 12:07:00,0.0,0.0,0.0,59.97
6488,정선한교,2021-07-05 12:08:00,0.0,0.0,0.0,59.97
6489,정선한교,2021-07-05 12:09:00,0.0,0.0,0.0,59.97
6490,정선한교,2021-07-05 12:10:00,0.0,0.0,0.0,59.97
6491,정선한교,2021-07-05 12:11:00,0.0,0.0,0.0,59.97
6492,정선한교,2021-07-05 12:12:00,0.0,0.0,0.0,59.98
6493,정선한교,2021-07-05 12:13:00,0.0,0.0,0.0,59.97
6494,정선한교,2021-07-05 12:14:00,0.0,0.0,0.0,59.97
6495,정선한교,2021-07-05 12:15:00,0.0,0.0,0.0,60.0
6496,정선한교,2021-07-05 12:16:00,0.0,0.0,0.0,60.01
6497,정선한교,2021-07-05 12:17:00,0.0,0.0,0.0,60.01
6498,정선한교,2021-07-05 12:18:00,0.0,0.0,0.0,60.01
6499,정선한교,2021-07-05 12:19:00,0.0,0.0,0.0,60.01
6500,정선한교,2021-07-05 12:20:00,0.0,0.0,0.0,60.01
6501,정선한교,2021-07-05 12:21:00,0.0,0.0,0.0,60.01
6502,정선한교,2021-07-05 12:22:00,0.0,0.0,0.0,60.0
6503,정선한교,2021-07-05 12:23:00,0.0,0.0,0.0,60.0
6504,정선한교,2021-07-05 12:24:00,0.0,0.0,0.0,60.0
6505,정선한교,2021-07-05 12:25:00,0.0,0.0,0.0,60.0
6506,정선한교,2021-07-05 12:26:00,0.0,0.0,0.0,60.0
6507,정선한교,2021-07-05 12:27:00,0.0,0.0,0.0,59.99
6508,정선한교,2021-07-05 12:28:00,0.0,0.0,0.0,60.0
6509,정선한교,2021-07-05 12:29:00,0.0,0.0,0.0,60.0
6510,정선한교,2021-07-05 12:30:00,0.0,0.0,0.0,60.02
6511,정선한교,2021-07-05 12:31:00,0.0,0.0,0.0,60.0
6512,정선한교,2021-07-05 12:32:00,0.0,0.0,0.0,60.0
6513,정선한교,2021-07-05 12:33:00,0.0,0.0,0.0,59.99
